0;1.100000;-7.355513;-6.486830;-1646.864468
1;1.100000;-6.607611;-5.806919;-1626.247890
2;1.100000;-5.916032;-5.178211;-1603.047906
3;1.100000;-5.354157;-4.667416;-1584.434685
4;1.100000;-4.666779;-4.042527;-1560.483549
5;1.100000;-4.316378;-3.723980;-1546.298258
6;1.100000;-3.829328;-3.281207;-1527.990193
7;1.100000;-3.412692;-2.902447;-1512.266666
8;1.100000;-3.109896;-2.627178;-1500.471075
9;1.100000;-2.650259;-2.209326;-1483.785643
10;1.100000;-2.620800;-2.182546;-1481.579921
11;1.100000;-1.947216;-1.570196;-1454.673688
12;1.100000;-1.659624;-1.308749;-1443.255034
13;1.100000;-2.079613;-1.690558;-1462.229416
14;1.100000;-2.008850;-1.626227;-1459.897119
15;1.100000;-2.014000;-1.630909;-1461.257238
16;1.100000;-2.310560;-1.900509;-1474.769109
17;1.100000;-2.130687;-1.736988;-1468.327504
18;1.100000;-2.090735;-1.700668;-1467.147825
19;1.100000;-2.065780;-1.677982;-1463.709476
20;1.100000;-2.014936;-1.631760;-1463.928653
21;1.100000;-2.079079;-1.690072;-1467.255463
22;1.100000;-1.771094;-1.410085;-1454.669837
23;1.100000;-1.324986;-1.004532;-1436.695195
24;1.100000;-1.429638;-1.099671;-1439.708018
25;1.100000;-1.259252;-0.944774;-1430.693099
26;1.100000;-1.067720;-0.770655;-1422.688648
27;1.100000;-0.712713;-0.447921;-1406.424824
28;1.100000;-0.474469;-0.231335;-1397.957344
29;1.100000;-0.426823;-0.188021;-1396.376414
30;1.100000;-0.334673;-0.104248;-1391.304622
31;1.100000;-0.511985;-0.265441;-1396.868873
32;1.100000;-0.779903;-0.509003;-1408.809368
33;1.100000;-0.956870;-0.669882;-1418.971049
34;1.100000;-0.789120;-0.517382;-1409.402979
35;1.100000;-0.902952;-0.620866;-1414.570543
36;1.100000;-1.361976;-1.038160;-1437.432887
37;1.100000;-1.234678;-0.922435;-1434.629515
38;1.100000;-1.295983;-0.978166;-1438.595971
39;1.100000;-1.013009;-0.720917;-1426.852432
40;1.100000;-0.761995;-0.492723;-1416.319944
41;1.100000;-0.100779;0.108382;-1385.898408
42;1.100000;-0.074265;0.132486;-1385.698795
43;1.100000;-0.285519;-0.059562;-1395.545427
44;1.100000;-0.341043;-0.110039;-1396.494805
45;1.100000;-0.182381;0.034199;-1391.404574
46;1.100000;0.060389;0.254899;-1379.632572
47;1.100000;-0.066597;0.139457;-1384.839437
48;1.100000;0.065931;0.259937;-1382.636260
49;1.100000;-0.063665;0.142123;-1388.551907
50;1.100000;-0.667808;-0.407099;-1415.282963
51;1.100000;-0.688651;-0.426047;-1413.863910
52;1.100000;-0.240314;-0.018467;-1393.754238
53;1.100000;-0.094335;0.114241;-1388.887820
54;1.100000;-0.116571;0.094026;-1390.565989
55;1.100000;-0.027305;0.175177;-1387.384953
56;1.100000;-0.040659;0.163038;-1387.441029
57;1.100000;-0.462041;-0.220038;-1405.488924
58;1.100000;-0.460313;-0.218466;-1404.702678
59;1.100000;-0.566056;-0.314596;-1407.959333
60;1.100000;-0.429531;-0.190483;-1401.723583
61;1.100000;-0.400554;-0.164140;-1401.501415
62;1.100000;-0.305644;-0.077858;-1396.023977
63;1.100000;-0.530152;-0.281956;-1407.541694
64;1.100000;-0.422212;-0.183829;-1401.003856
65;1.100000;-0.446054;-0.205503;-1400.880092
66;1.100000;-0.109645;0.100323;-1384.604461
67;1.100000;0.021538;0.219580;-1377.748507
68;1.100000;-0.101426;0.107795;-1386.871068
69;1.100000;-0.081268;0.126120;-1385.378897
70;1.100000;0.189777;0.372524;-1374.575011
71;1.100000;0.182142;0.365583;-1373.707402
72;1.100000;-0.074746;0.132049;-1385.569889
73;1.100000;-0.123876;0.087385;-1385.946155
74;1.100000;-0.089988;0.118192;-1385.744424
75;1.100000;0.102969;0.293608;-1375.957057
76;1.100000;0.367150;0.533773;-1362.282217
77;1.100000;0.169201;0.353819;-1374.583635
78;1.100000;0.415233;0.577485;-1362.843060
79;1.100000;0.144529;0.331390;-1375.409483
80;1.100000;0.314048;0.485498;-1366.407266
81;1.100000;0.370943;0.537221;-1363.518260
82;1.100000;0.226376;0.405797;-1372.523002
83;1.100000;0.294385;0.467623;-1368.336826
84;1.100000;0.202398;0.383998;-1372.951312
85;1.100000;0.173907;0.358097;-1372.158009
86;1.100000;0.350341;0.518492;-1365.051680
87;1.100000;0.425549;0.586863;-1363.521084
88;1.100000;0.262750;0.438863;-1369.029301
89;1.100000;0.209749;0.390681;-1369.954286
90;1.100000;0.184249;0.367499;-1373.383082
91;1.100000;0.794979;0.922708;-1342.825986
92;1.100000;1.131914;1.229013;-1329.550364
93;1.100000;0.684539;0.822308;-1351.010347
94;1.100000;0.781158;0.910144;-1345.786817
95;1.100000;0.601320;0.746654;-1356.782107
96;1.100000;0.747814;0.879831;-1351.487442
97;1.100000;0.912604;1.029640;-1345.713950
98;1.100000;1.226023;1.314566;-1329.431143
99;1.100000;1.245810;1.332555;-1330.718505
100;1.100000;0.926213;1.042011;-1348.370326
101;1.100000;0.977897;1.088998;-1346.560971
102;1.100000;1.137591;1.234174;-1341.776576
103;1.100000;1.076648;1.178771;-1345.077184
104;1.100000;1.206387;1.296715;-1337.003973
105;1.100000;1.318115;1.398286;-1330.946083
106;1.100000;1.019216;1.126560;-1345.412191
107;1.100000;0.610820;0.755291;-1361.526873
108;1.100000;0.652903;0.793549;-1359.023393
109;1.100000;0.644720;0.786109;-1358.878899
110;1.100000;0.740945;0.873587;-1355.338073
111;1.100000;0.584171;0.731065;-1361.647553
112;1.100000;1.111761;1.210692;-1336.651344
113;1.100000;1.066450;1.169500;-1340.192414
114;1.100000;1.298452;1.380411;-1327.245221
115;1.100000;0.982999;1.093635;-1345.590789
116;1.100000;0.721577;0.855979;-1360.006984
117;1.100000;0.811613;0.937830;-1351.861876
118;1.100000;1.181451;1.274046;-1334.797280
119;1.100000;1.134723;1.231566;-1336.656515
120;1.100000;1.030921;1.137201;-1340.792134
121;1.100000;1.107124;1.206476;-1339.124007
122;1.100000;0.935311;1.050283;-1349.086545
123;1.100000;0.819805;0.945277;-1352.431366
124;1.100000;0.928635;1.044214;-1348.108112
125;1.100000;0.707315;0.843014;-1356.946466
126;1.100000;0.953163;1.066512;-1345.117607
